stname,year,pop_with_pccm_only,pop_with_mandhmo,pop_with_mixedmand,pct_with_mandate,pct_with_mandhmo,pct_with_pccm_only,pct_with_mixedmand,pct_with_crb_mandate
pennsylvania,1991,0,0,0,0,0,0,0,0
pennsylvania,1992,0,0,0,0,0,0,0,0
pennsylvania,1993,0,0,0,0,0,0,0,0
pennsylvania,1994,0,0,0,0,0,0,0,0
pennsylvania,1995,3488069,0,1753514,0.4370624962373113,0,0.29084804040839995,0.14621445582891135,0.14621445582891135
pennsylvania,1996,5186376,0,2355187,0.6292227405698309,0,0.4327200767726262,0.19650266379720466,0.19650266379720466
pennsylvania,1997,3894495,0,3630886,0.6289875793570794,0,0.3255102941456717,0.3034772852114077,0.3034772852114077
pennsylvania,1998,2984886,3708476,4647569,0.9487653552052365,0.31024556532528896,0.24971110626077678,0.38880868361917076,0.6990542489444598
pennsylvania,1999,2038375,6334136,3313362,0.9784952277952604,0.5303773067023884,0.17067960690289583,0.27743831418997617,0.8078156208923646
pennsylvania,2000,1948130,6504781,3785514,1,0.5315047483642708,0.1591814306170933,0.30931382101863597,0.8408185693829067
