state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Triple S Salud, Inc.","Metro North, West","382,031","20,090","402,121",2018,"Blue Cross Blue Shield"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Molina Health Care PR, Inc.","East, Southwest","302,829","17,840","320,669",2018,"Molina Healthcare"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","MMM MultiHealth, Inc.","Northeast, Southeast","254,451","14,969","269,420",2018,"Medicare and Much More (MMM), Inc."
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Triple S Advantage",Statewide,0,"40,996","40,996",2018,"Blue Cross Blue Shield"
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Humana Health Plan of PR Inc.",Statewide,0,"22,276","22,276",2018,Humana
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","MCS Advantage Inc.",Statewide,0,"88,379","88,379",2018,"MCS Advantage Inc."
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","MMM Health Care Inc.",Statewide,0,"64,161","64,161",2018,"Medicare and Much More (MMM), Inc."
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Constellation Health LLC",Statewide,0,"10,553","10,553",2018,"Constellation Health LLC"
"Rhode Island",,"RIte Care, RHP and Medicaid Expansion (Comprehensive MCO)","Neighborhood Health Plan of RI",Statewide,"155,216",0,"155,216",2018,"Neighborhood Health Plan of RI"
"Rhode Island",,"RIte Care, RHP and Medicaid Expansion (Comprehensive MCO)","UnitedHealthCare of Rhode Island Community Plan",Statewide,"92,767",0,"92,767",2018,UnitedHealthcare
"Rhode Island",,"Rite Smiles Dental Program (Dental only (PAHP))","UnitedHealthCare Dental of Rhode Island",Statewide,"111,315",0,"111,315",2018,UnitedHealthcare
"Rhode Island",,"Transportation Broker (Non-Emergency Medical Transportation)","Logisticare, Inc.",Statewide,"267,396",0,"267,396",2018,LogistiCare
"Rhode Island",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE Organization of RI",Statewide,295,0,295,2018,PACE
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Select Health of South Carolina",Statewide,"354,400",0,"354,400",2018,AmeriHealth
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Absolute Total Care",Statewide,"108,032",0,"108,032",2018,"Centene Corporation"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","BlueChoice Healthplan Medicaid",Statewide,"96,346",0,"96,346",2018,"Blue Cross Blue Shield"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Molina Healthcare of South Carolina",Statewide,"111,302",0,"111,302",2018,"Molina Healthcare"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","WellCare of South Carolina",Statewide,"75,389",0,"75,389",2018,WellCare
"South Carolina",,"South Carolina Medical Homes Network (Primary Care Case Management (PCCM))","South Carolina Solutions",Statewide,558,0,558,2018,"Community Health Solutions America"
"South Carolina",,"South Carolina Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",Logisticare,Statewide,"1,033,900","161,803","1,195,703",2018,LogistiCare
"South Carolina",,"South Carolina Program for All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Palmetto Senior Care","Richland and Lexington County",32,247,279,2018,"PRISMA Health"
"South Carolina",,"South Carolina Program for All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","The Methodist Oaks","Orangeburg County",14,93,107,2018,"The Methodist Oaks"
"South Carolina",,"South Carolina Program for All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Greenville Health System Senior Care","Greenville Anderson Pickens Counties",5,51,56,2018,"PRISMA Health"
"South Dakota",,"PRIME (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"92,184",0,"92,184",2018,"Multiple Primary Care Provider (PCCM)"
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","TennCare II (Comprehensive MCO + MLTSS)",Amerigroup,Statewide,"337,584","38,699","376,283",2018,"Amerigroup, Inc."
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","TennCare II (Comprehensive MCO + MLTSS)","DentaQuest USA Insurance Company",Statewide,"802,783",381,"803,164",2018,"DentaQuest USA Insurance Company"
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","TennCare II (Comprehensive MCO + MLTSS)","Magellan Health Services",Statewide,"1,241,360",381,"1,241,741",2018,"Magellan Health"
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","TennCare II (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"381,108","52,094","433,202",2018,UnitedHealthcare
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (BlueCare)",Statewide,"459,478","51,512","510,990",2018,"Blue Cross Blue Shield"
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (TennCare Select)",Statewide,"63,190","2,718","65,908",2018,"Blue Cross Blue Shield"
Tennessee9,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,386,664.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Alexian Brothers Community Services","Hamilton County",14,267,281,2018,"Alexian Brothers Community Services"
Texas,,"STAR Health (Comprehensive MCO)","Superior HealthPlan",Statewide,"34,117",0,"34,117",2018,"Centene Corporation"
Texas,,"STAR (Comprehensive MCO)","Amerigroup Texas, Inc.","Bexar SDA, Dallas SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Tarrant SDA","539,812",0,"539,812",2018,"Amerigroup, Inc."
Texas,,"STAR (Comprehensive MCO)","Superior Health Plan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Nueces SDA, Travis SDA","737,410",0,"737,410",2018,"Centene Corporation"
Texas,,"STAR (Comprehensive MCO)","El Paso  Health Plans, Inc., dba El Paso Health","Bexar SDA, El Paso SDA","66,563",0,"66,563",2018,"El Paso County Hospital District - DBA University Medical Center of El Paso"
Texas,,"STAR (Comprehensive MCO)","Aetna Better Health of Texas, Inc.","Bexar SDA, Tarrant SDA","74,678",0,"74,678",2018,Aetna
Texas,,"STAR (Comprehensive MCO)","Community First Health Plans, Inc.","Bexar SDA","108,453",0,"108,453",2018,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR (Comprehensive MCO)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Hidalgo SDA, Jefferson SDA","139,036",0,"139,036",2018,UnitedHealthcare
Texas,,"STAR (Comprehensive MCO)","Texas Children's Health Plan, Inc.","Harris SDA, Jefferson SDA","348,467",0,"348,467",2018,"Texas Children's"
Texas,,"STAR (Comprehensive MCO)","Molina Healthcare of Texas, Inc.","Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, Jefferson SDA","95,739",0,"95,739",2018,"Molina Healthcare"
Texas,,"STAR (Comprehensive MCO)","Driscoll Children's Health Plan","Hidalgo SDA, Nueces SDA","157,744",0,"157,744",2018,Driscoll
Texas,,"STAR (Comprehensive MCO)","Parkland Community Health Plan, Inc.","Dallas SDA","165,083",0,"165,083",2018,"Dallas County Hospital District"
Texas,,"STAR (Comprehensive MCO)","Cook Children's Health Plan","Tarrant SDA","107,151",0,"107,151",2018,"Cook Children's Health Care System"
Texas,,"STAR (Comprehensive MCO)","Community First Health Plans, Inc.","Harris SDA, Jefferson SDA","245,466",0,"245,466",2018,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR (Comprehensive MCO)","Seton Health Plan, Inc., dba Dell Childrens Health Plan","Travis SDA","23,122",0,"23,122",2018,"Seton Insurance Services Corporation"
Texas,,"STAR (Comprehensive MCO)","Health Care Service Corp. (dba Blue Cross Blue Shield)","Travis SDA","31,971",0,"31,971",2018,"Health Care Service Corporation"
Texas,,"STAR (Comprehensive MCO)","SHA. LLC, dba FirstCare Health Plans","Lubbock SDA, MRSA West","84,226",0,"84,226",2018,"Scott and White Health Plan"
Texas,,"STAR (Comprehensive MCO)","Scott & White Health Plan","MRSA Central","45,067",0,"45,067",2018,"Baylor Scott & White Holdings"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Amerigroup Insurance Company","Dallas SDA, El Paso SDA, Harris SDA, MRSA West, Lubbock SDA","26,925",147,"27,072",2018,"Amerigroup, Inc."
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA West SDA, Travis SDA, Nueces SDA","28,479",189,"28,668",2018,"Centene Corporation"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Aetna Better Health of Texas Inc.","Tarrant SDA","4,807",36,"4,843",2018,Aetna
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Community First Health Plans, Inc.","Bexar SDA","7,858",41,"7,899",2018,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Hidalgo SDA, Jefferson SDA, MRSA Central SDA, MRSA Northeast SDA","30,436",159,"30,595",2018,UnitedHealthcare
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Texas Children’s Health Plan, Inc.","Harris SDA, Jefferson SDA, MRSA Northeast SDA","26,084",100,"26,184",2018,"Texas Children's"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Driscoll Children’s Health Plan","Hidalgo SDA, Nueces SDA","10,396",45,"10,441",2018,Driscoll
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Cook Children's Health Plan","Tarrant SDA","9,447",46,"9,493",2018,"Cook Children's Health Care System"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Health Care Service Corporation DBA Blue Cross and Blue Shield of Texas (BCBSTX)","MRSA Central SDA, Travis SDA","7,870",48,"7,918",2018,"Health Care Service Corporation"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Children’s Medical Center Health Plan","Dallas SDA","9,202",34,"9,236",2018,"Children's Health System of Texas"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Amerigroup Texas, Inc.","Bexar SDA, El Paso SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA West, Tarrant SDA, Travis SDA","58,450","72,405","130,855",2018,"Anthem Insurance Companies, Inc."
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc","Bexar SDA, Dallas SDA, Hidalgo SDA, Lubbock SDA, Nueces SDA, MRSA Central, MRSA West","65,788","73,702","139,490",2018,"Centene Corporation"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Jefferson SDA, Nueces SDA, Travis SDA, MRSA Central, MRSA Northeast","55,929","64,561","120,490",2018,UnitedHealthcare
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Molina Healthcare of Texas, Inc.","Bexar SDA, Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, Jefferson SDA","35,570","51,751","87,321",2018,"Molina Healthcare"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","HealthSpring Life & Health Insurance Co., Inc.","Hidalgo SDA, MRSA Northeast, Tarrant SDA","19,819","29,782","49,601",2018,Cigna
Texas,,"Children's Medicaid Dental Services (Dental only (PAHP))","MCNA Insurance Company",Statewide,"1,229,546",0,"1,229,546",2018,"Managed Care of North America (MCNA), Inc."
Texas,,"Children's Medicaid Dental Services (Dental only (PAHP))","DentaQuest USA Insurance Company, Inc.",Statewide,"1,650,398",0,"1,650,398",2018,"DentaQuest, LLC (owned by  DentaQuest Group, Inc.)"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","American Medical Response","Brown, Callahan, Coke, Coleman, Comanche, Concho, Crockett, Dimmit,  Eastland,  Edwards,  Fisher,  Haskell,   Irion, Jones, Kent, Kimble, Kinney, Knox, Maverick, Mcculloch, Menard, Mitchell, Nolan, Reagan, Real, Runnels, Schleicher, Scurry, Shackelford, Stephens, Sterling, Stonewall, Sutton, Taylor, Throckmorton, Tom Green, Uvalde, Val Verde, Zavala","93,639","14,863","108,502",2018,"American Medical Response"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",LogistiCare,"Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata","2,022,031","202,581","2,224,612",2018,LogistiCare
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management","Anderson, Angelina, Austin, Bowie, Brazoria, Calhoun, Camp, Cass, Chambers, Cherokee, Colorado, De Witt, Delta, Fort Bend, Franklin, Galveston, Goliad, Gonzales, Gregg, Hardin, Harris, Harrison, Henderson, Hopkins, Houston, Jackson, Jasper, Jefferson, Lamar, Lavaca, Liberty, Marion, Matagorda, Montgomery, Morris, Nacogdoches, Newton, Orange, Panola, Polk, Rains, Red River, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Titus, Trinity, Tyler, Upshur, Van Zandt, Victoria, Walker, Waller, Wharton, Wood","1,174,476","110,262","1,284,738",2018,"Medical Transportation Management, Inc."
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Project Armistad","Andrews, Borden, Brewster, Crane, Culberson, Dawson, Ector, El Paso, Gaines, Glasscock, Howard, Hudspeth, Jeff Davis, Loving, Martin, Midland, Pecos, Presidio, Reeves, Terrell, Upton, Ward, Winkler","199,829","26,891","226,720",2018,"Project Armistad"
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Bienvivir Senior Health Services (El Paso)","79901, 79902, 79903, 79904, 79905, 79907, 79915, 79924, 79925, 79930, 79935, 79936",28,892,920,2018,PACE
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Silver Star Health Network (Lubbock)","79401, 79402, 79403, 79404, 79405, 79406, 79407, 79408, 79409, 79410, 79411, 79412, 79413, 79414, 79415, 79416, 79423, 79424, 79430, 79452, 79453, 79454, 79464, 79490, 79491, 79493, 79499",12,156,168,2018,PACE
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Werner (Amarillo)","9015, 79101, 79102, 79103, 79104, 79106, 79107, 79108, 79109, 79110, 79111, 79118, 79119, 79121, 79124",2,125,127,2018,PACE
Utah,,"UNI HOME (Comprehensive MCO)",HOME,Statewide,720,475,"1,195",2018,"University of Utah Health Plans"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Healthy U",Statewide,"42,297","6,446","48,743",2018,"University of Utah Health Plans"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",Molina,Statewide,"58,234","6,479","64,713",2018,"Molina Healthcare"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Health Choice","Beaver, Box Elder, Cache, Davis, Iron, Juab, Miller, Morgan, Rich, Salt Lake, Sanpete, Sevier, Summit, Tooele, Utah, Wasatch, Washington and Weber Counties","16,895","1,563","18,458",2018,"Steward Health Care System"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",SelectHealth,Statewide,"84,509","9,275","93,784",2018,"Select Health, Inc."
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bear River Mental Health","Box Elder, Cache, and Rich Counties","15,133","1,507","16,640",2018,"Bear River Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Central Utah Mental Health","Juab, Millard, Piute, Sanpete, Sevier and Wayne Counties","8,177","1,059","9,236",2018,"Central Utah Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Davis Behavioral Health","Davis County","19,907","2,366","22,273",2018,"Davis Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Four Corners Community Behavioral Health","Grand, Emery and Carbon Counties","4,362",822,"5,184",2018,"Four Corners Community Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeastern Counseling","Duchesne, Uintah, Daggett, and San Juan Counties","9,189","1,163","10,352",2018,"Northeastern Counseling"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Optum Health","Salt Lake County","86,925","13,130","100,055",2018,"Optum Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Southwest Behavioral Health","Beaver, Garfield, Kane, Iron and Washington Counties","22,546","2,659","25,205",2018,"Southwest Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Valley Behavioral Health","Summit and Tooele Counties","6,931",773,"7,704",2018,"Valley Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Wasatch Mental Health","Utah County","41,758","3,871","45,629",2018,"Wasatch Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Weber Mental Health","Weber and Morgan Counties","22,749","3,425","26,174",2018,"Weber Mental Health"
Utah,,"Dental (Dental only (PAHP))","Premier Access","Salt Lake, Weber, Davis and Utah Counties","64,738",37,"64,775",2018,"Avesis Incorporated"
Utah,,"Dental (Dental only (PAHP))","Delta Dental","Davis, Salt Lake, Weber and Utah Counties","60,391",32,"60,423",2018,"Delta Dental"
Utah,,"Transportation (Non-Emergency Medical Transportation)","Logisticare Solutions",Statewide,"204,436","27,095","231,531",2018,"Providence Service Corporation"
Vermont10,"The Department of Vermont Health Access, a state agency, acts as Vermont's single MCO entity. Vermont pays for Medicaid services for dually eligible enrollees on a FFS basis. Dually eligible enrollees reported in the Global Commitment to Health Demonstration are Medicaid enrollees who have become newly eligible for Medicare and, as of July 1, have not yet transferred out of the program.","Global Commitment to Health Demonstration (Comprehensive MCO + MLTSS)","Department of Vermont Health Access",Statewide,"122,550",760,"123,310",2018,"Vermont Agency of Human Services"
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Virginia Premier Health Plan",Statewide,"158,008",0,"158,008",2018,"Virginia Premier Health Plan"
Virginia,,"Medallion 3.0 (Comprehensive MCO)",Anthem,Statewide,"251,115",0,"251,115",2018,"Anthem Insurance Companies, Inc."
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Intotal Health",Statewide,"52,799",0,"52,799",2018,"Inova Health System"
Virginia,,"Medallion 3.0 (Comprehensive MCO)",Kaiser,Statewide,"12,887",0,"12,887",2018,Kaiser
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Optima Health Care",Statewide,"149,500",0,"149,500",2018,PACE
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Coventry Health Plan",Statewide,"35,658",0,"35,658",2018,"Coventry Health Plan"
Virginia,,"CCC Plus (Comprehensive MCO + MLTSS)","Aetna Better Health for Virginia",Statewide,"14,431","16,160","30,591",2018,Aetna
Virginia,,"CCC Plus (Comprehensive MCO + MLTSS)","Anthem HealthKeepers",Statewide,"27,059","33,254","60,313",2018,"Anthem Insurance Companies, Inc."
Virginia,,"CCC Plus (Comprehensive MCO + MLTSS)","Magellan Complete Care of Virginia",Statewide,"10,213","11,746","21,959",2018,"Magellan Health"
Virginia,,"CCC Plus (Comprehensive MCO + MLTSS)","Optima Health",Statewide,"19,949","14,395","34,344",2018,"Optima Health"
Virginia,,"CCC Plus (Comprehensive MCO + MLTSS)","United Health Care",Statewide,"10,607","12,899","23,506",2018,UnitedHealthcare
Virginia,,"CCC Plus (Comprehensive MCO + MLTSS)","Virginia Premier",Statewide,"21,377","20,351","41,728",2018,"Virginia Premier"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))",Innovage,"23112  23113  23114  23120  23124  23129  23139  23140  23141  23146  23173  23181  23221  23224  23225  23226  23227  23228  23231  23232  23234  23235  23236  23237  23238  23240  23241  23249  23260  23261  23269  23273  23274  23276  23278  23279  23282  23284  23285  23286  23289  23290  23291  23293  23295  22546  23005  23009  23011  23015  23030  23039  23047  23058  23059  23060  23069  23075  23086  23089  23102  23103  23106  23111  23116  23150  23162  23192  23218  23219  23220  23222  23223  23229  23230  23233  23242  23250  23255  23288  23801  23803  23804  23805  23806  23830  23831  23832  23833  23834  23836  23838  23840  23841  23842  23850  23860  23875  23882  23885  23601  23605  23607  23651  23661  23662  23663  23664  23665  23666  23669 23602  23603  23604  23606  23608  23692  23693  23696",0,134,134,2018,Innovage
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","Mountain Empire/All Care PACE","24215  24216  24218  24219  24221  24230  24243  24244  24245  24246  24248  24250  24251  24258  24263  24265  24271  24273  24277  24279  24281  24282  24283  24290  24293",4,189,193,2018,PACE
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","INOVA PACE","22034   22035   22036   22037   22038   22039   22040   22041   22042   22043   22044   22046   22047   22060   22066   22067   22079   22081   22082   22092   22093   22095   22096   22101   22102   22103   22106   22107   22108   22109   22116   22118   22119   22120   22121   22122   22124   22125   22134   22135   22150   22151   22152   22153   22156   22158   22159   22160   22161   22172   22180   22181   22182   22183   22184   22185   22191   22192   22193   22194   22195   22199   22201   22202   22203   22204   22205   22206   22207   22209   22210   22211   22212   22213   22214   22215   22216   22217   22218   22219   22222   22223   22225   22226   22227   22229   22230   22234   22240   22241   22242   22243   22244   22245   22246   22301","1,405",60,"1,465",2018,"Inova Health System"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","Riverside PACE","23112  23113  23114  23120  23124  23129  23139  23140  23141  23146  23173  23181  23221  23224  23225  23226  23227  23228  23231  23232  23234  23235  23236  23237  23238  23240  23241  23249  23260  23261  23269  23273  23274  23276  23278  23279  23282  23284  23285  23286  23289  23290  23291  23293  23295  22546  23005  23009  23011  23015  23030  23039  23047  23058  23059  23060  23069  23075  23086  23089  23102  23103  23106  23111  23116  23150  23162  23192  23218  23219  23220  23222  23223  23229  23230  23233  23242  23250  23255  23288  23801  23803  23804  23805  23806  23830  23831  23832  23833  23834  23836  23838  23840  23841  23842  23850  23860  23875  23882  23885  23601  23605  23607  23651  23661  23662  23663  23664  23665  23666  23669  23602  23603  23604  23606  23608  23692  23693  23696",5,401,406,2018,"Riverside Health System"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","Innovage PACE","24011  24012  24013  24014  24015  24016  24017  24018  24019  24020  24059  24060  24064  24065  24066  24067  24070  24073  24077  24079  24083  24087  24090  24092  24095  24101  24121  24122  24138  24149  24151  24153  24162  24174  24175  24176  24179  24184",19,263,282,2018,Innovage
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","Centra PACE","23002  23004  23027  23040  23083  23123  23824  23894  23901  23909  23921  23922  23923  23930  23934  23936  23937  23939  23941  23942  23943  23947  23952  23954  23955  23958  23959  23960  23963  23966  23974  23976  2459924501  24502  24503  24504  24521  24522  24523  24536  24538  24550  24551  24553  24554  24556  24570  24572  24574  24588  2459324054  24055  24069  24078  24082  24089  24102  24104  24112  24137  24139  24146  24148  24161  24165  24168  24517  24527  24528  24530  24531  24540  24541  24549  24557  24563  24565  24566  24569  24571  24586  24594  24133  24176  24543  24576",5,208,213,2018,Centra
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","Sentara PACE","23320  23321  23322  23323  23324  23325  23432  23433  23434  23435  23436  23437  23438  23701  23702  23703  23704  23707  23709  23314  23315  23430  23487  23846  23851  23883  23898  23451  23452  23453  23454  23455  23456  23457  23459  23460  23461  23462  23463  23464  23502  23503  23504  23505  23507  23508  23509  23510  23511  23513  23517  23518  23521  23523  23529",24,226,250,2018,"Sentara Healthcare"
Washington11," The 22,412 enrollees reported in the Health Home program excludes 72,261 beneficiaries who are enrolled in both comprehensive MCO programs and the Health Home program.","Apple Health/Healthy Options Health Home Program (Comprehensive MCO)","Multiple Sites","Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King,  Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Snohomish, Skagit, Skamania, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","22,412",0,"22,412",2018,"Multiple Sites"
Washington,,"Apple Health (Comprehensive MCO)",Amerigroup,"Adams, Asotin, Benton, Chelan, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","126,669",0,"126,669",2018,"Amerigroup, Inc."
Washington,,"Apple Health (Comprehensive MCO)","Community Health Plan of Washington","Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin,  Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima.","226,519",0,"226,519",2018,"Community Health Plan of Washington"
