state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Colorado,,"Denver Health Medicaid Choice (Comprehensive MCO)","Denver Health Medicaid Choice","Denver, Arapahoe, Adams and Jefferson Counties",71330,3363,74693,2016,
Oklahoma,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Valir PACE","73008, 73140, 73105, 73121, 73141, 73155, 73179, 73106, 73124, 73142, 73156, 73184, 73132, 73179, 73143, 73157, 73185, 73165, 73160, 73108, 73026, 73003, 73170, 73109, 73127, 73146, 73162, 73190, 73147, 73163, 73194, 73013, 73120, 73112, 73129, 73025, 73066, 73113, 73131, 73149, 73167, 73196, 73134, 73150, 73169, 73198, 73083, 73102, 73117, 73084, 73110,  7310, 73118, 73137, 73152, 73173, 73119, 73139, 73154, 73178, 73122, 73012, 73123, 73153, 73144, 73116, 73148, 73034, 73136, 73120, 73115, 73107, 73159, 73111, 73164, 73101, 73151, 73130, 73145, 73125, 73189, 73128, 73195, 73114, 73172, 73104",12,91,103,2016,
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))","Community Care Connections of Wisconsin (FC)","Counties: Ashland, Barron, Bayfield, Burnett, Douglass, Iron, Lincoln, Langlade, Marathon, Polk, Portage, Price, Rock, Rusk, Sawyer, Washburn, Wood",1035,5029,6064,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Health Net Access",Maricopa,52415,3306,55721,2016,
Texas,,"STAR (Comprehensive MCO)","Community First Health Plan","Bexar SDA",106096,0,106096,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Anthem Blue Cross Partnership Plan/Alameda",Alameda,60021,2365,62386,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Healthy Kids Dental (Dental only (PAHP))","Healthy Kids Dental","Alcona, Alger, Allegan, Alpena, Antrim, Arenac, Baraga, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Chippewa, Clare, Clinton, Crawford, Delta, Dickinson, Eaton, Emmet, Genesee, Gladwin, Gogebic, Grand Traverse, Gratiot, Hillsdale, Houghton, Huron, Ingham, Ionia, Iosco, Iron, Isabella, Jackson, Kalkaska, Kalamazoo, Kent, Keweenaw, Lake, Lapeer, Leelanau, Lenawee, Livingston, Luce, Macomb, Mackinac, Manistee, Marquette, Mason, Mecosta, Menominee, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Ontonagon, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, Sanilac, Schoolcraft, Shiawassee, St. Clair, St. Joseph, Tuscola, Van Buren, Washtenaw, Wayne, Wexford",823290,0,823290,2016,
Massachusetts,,"MassHealth Managed Care (Comprehensive MCO)","Tufts Health Plan","Statewide (excludes islands).",204263,0,204263,2016,
Nevada,,"Non-Emergency Transportation (NET) (Non-Emergency Medical Transportation)","Medical Transportation Management, Inc (MTM)",Statewide,557397,0,557397,2016,
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Community Carepartners, Inc.","Serving the following zip codes in Buncombe and Henderson Counties:   28701, 28704, 28709, 28710, 28711, 28715, 28726, 28729, 28730, 28731, 28732, 28735, 28739, 28742, 28748, 28757, 28758, 28759, 28766, 28773, 28778, 28787, 28784, 28790, 28791, 28792, 28801, 28803, 28804, 28805, 28806, 28810",54,18,72,2016,
Ohio,,"Ohio PACE (Program of All-inclusive Care for the Elderly (PACE))","McGregor PACE","Cuyahoga County",72,316,388,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Eastern Oregon CCO","Baker, Gilliam, Grant, Harney, Lake, Malheur, Morrow, Sherman, Umatilla, Union, Wallowa, and Wheeler Counties",45961,1666,47627,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Center for Elders Independence/Contra Costa","Contra Costa",10,58,68,2016,
"New York",,"Medicaid Advantage (Comprehensive MCO)",Touchstone/Prestige,"New York City & Orange, Westchester counties.",114,3,117,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Alpine",Alpine,119,4,123,2016,
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","UnitedHealthcare Community Plan","Counties: Adams, Ashland, Barron, Bayfield, Brown, Burnett, Calumet, Chippewa, Columbia, Crawford, Dane, Dodge, Door, Douglas, Eau Claire, Florence, Fond du Lac, Forest, Green, Green Lake, Jefferson, Kenosha, Kewaunee, La Crosse, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pierce, Polk, Portage, Price, Racine, Rock, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",8868,5092,13960,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Physicians Plus Health Plan","County: Dane",10265,3,10268,2016,
Illinois,,"Family Health Plan/Affordable Care Act (FHP/ACA) (Comprehensive MCO + MLTSS)","Meridian Health Plan","Lake, Cook, DuPage, Kane, Will, Kankakee, Stark, Knox, Peoria, Tazewell, McLean, Madison, St. Clair, Clinton, Rock Island, Mercer, Henry, Winnebago, Boone, McHenry, Adams, Brown, DeKalb, Henderson, Lee, Livingston, Pike, Scott, Warren and Woodford counties",346189,0,346189,2016,
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of NM",Satewide,130233,7381,137614,2016,
Idaho,,"Idaho Non-Emergent Medical Transportation (Non-Emergency Medical Transportation)",NEMT,,240266,22563,262829,2016,
Pennsylvania,,"HealthChoices - Physical Health (Comprehensive MCO)","Aetna Better Health","Southeast, Southwest, Lehigh/Capital, Northeast, and Northwest",203919,2060,205979,2016,
"New Hampshire",,"New Hampshire Health Protection Program Medicaid Care Management ABP (Comprehensive MCO)","Well Sense",Statewide,2940,0,2940,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","CenCal/San Luis Obispo","San Luis Obispo",49703,6459,56162,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","Northern Health Care Management","Antrim, Benzie, Charlevoix, Emmet, Grand Traverse, Kalkaska, Leelanau, Manistee, Missaukee, Wexford",27,317,344,2016,
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Complete Senior Care","Niagara County",16,106,122,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",Integra,"New York City & Nassau, Suffolk, Westchester counties.",293,3443,3736,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Contra Costa Health Plan","Contra Costa",172914,9224,182138,2016,
"New York",,"Medicaid Managed Care (Comprehensive MCO)","Metroplus Health Plan Special Needs","New York City",4470,0,4470,2016,
Florida,,"Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",1269,17291,18560,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","LIFE NWPA H-4999","Erie County",4,94,98,2016,
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","MMM MULTI HEALTH, Inc. - PMC",Northeast,125597,8300,133897,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centerlight Select","New York City & Nassau, Rockland, Suffolk, Westchester counties.",508,4971,5479,2016,
"North Dakota",,"North Dakota Medicaid Expansion (Comprehensive MCO)","ND Medicaid Expansion - Sanford Health Plan",Statewide,21232,0,21232,2016,
"New York",,"Medicaid Advantage (Comprehensive MCO)",Metroplus,"New York City",2,0,2,2016,
Texas,,"NorthSTAR (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))",ValueOptions,"Collin County, Dallas County, Ellis County, Hunt County, Kaufman County, Navarro County, Rockwall County",499259,0,499259,2016,
Hawaii4,"Beneficiaries can simultaneously enroll in Ohana Community Care Service and another medical or dental plan under the Quest program.  The de-duplicated comprehensive MCO enrollment is 354,289.","QUEST Integration (Comprehensive MCO)","Ohana Health Plan QUEST",Statewide,23310,0,23310,2016,
Colorado,,"Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 3: Colorado Access","Adams, Arapahoe and Douglas Counties",223451,6314,229765,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Yolo",Yolo,47478,6124,53602,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","Reliance Community Care Partners","Allegan, Ionia, Kent, Lake, Mason, Mecosta, Muskegon, Newaygo, Oceana, Osceola, Ottawa",42,581,623,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Network Health Plan","Counties: Ashland, Bayfield, Brown, Calumet, Chippewa, Clark, Crawford, Dodge, Door, Douglas, Eau Claire, Fond du Lac, Forest, Green Lake, Iron, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee,  Oconto, Oneida, Outagamie, Ozaukee, Polk, Portage, Price, Racine, Rock, Rusk, Sawyer,  Shawano, Sheboygan, Taylor, Vilas, Walworth, Washburn, Waukesha, Waupaca, Waushara, Winnebago, Wood",33322,28,33350,2016,
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Healthy U",Statewide,41958,5288,47246,2016,
Ohio,,"Medicaid Managed Care (Comprehensive MCO)","Paramount Advantage",Statewide,236561,0,236561,2016,
"Rhode Island",,"Rhody Health Partners Expansion (Comprehensive MCO)","Neighborhood Health Plan",Statewide,35612,0,35612,2016,
Washington9,"In Washington, Health Homes provide services under contract with a comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,535,441. Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid dually eligible beneficiaries.","Healthy Options - Blind Disabled (Comprehensive MCO)","Community Health Plan of Washington","Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin,  Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, WalllaWalla, Whatcom, Whitman, Yakima.",17317,0,17317,2016,
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","NYS Catholic Health Plan/Fidelis","New York City & Albany, Montgomery, Rensselaer, Schenectady counties.",1,130,131,2016,
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Senior Whole Health","Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk and Worcester Counties",762,10800,11562,2016,
Texas,,"STAR Kids (Comprehensive MCO)","Cook Children's Health Plan","Tarrant SDA",0,0,0,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Tehama",Tehama,9499,210,9709,2016,
Maryland,,"HealthChoice (Comprehensive MCO)","Kaiser Permanente","Baltimore City, Anne Arunde, Baltimore, Calvert, Charles, Harford, Howard, Montgomery, Prince George's and St. Mary's Counties.",44641,0,44641,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Butte",Butte,30232,842,31074,2016,
Indiana,,"Hoosier Care Connect (Comprehensive MCO)",Anthem,Statewide,34902,939,35841,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lycoming-Clinton Joinder Board - Community Care Behavioral Health Organization","Clinton & Lycoming Counties",28043,3597,31640,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Managed Care Plan Division (Comprehensive MCO)","Molina Healthcare of Michigan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, VanBuren, Washtenaw, Wayne, Wexford",364605,9905,374510,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Great Lakes PACE","Arenac, Bay, Gratiot, Midland, Saginaw, Shiawassee, Tuscola",4,49,53,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Prestige Health Choice","Regions 2, 3, 5, 6, 7, 8, 9, and 11",294535,14869,309404,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Placer",Placer,9921,290,10211,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Trinity",Trinity,3927,644,4571,2016,
Pennsylvania,,"HealthChoices - Physical Health (Comprehensive MCO)",Vista,"Southeast, Lehigh/Capital, Notheast, and Northwest",670531,6773,677304,2016,
Minnesota,,"Prepaid Medical Assistance Plan Plus (PMAP+) (Comprehensive MCO + MLTSS)",Medica,statewide,270369,0,270369,2016,
Colorado,,"Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Volunteers of America (VOANS) PACE DBA Senior CommUnity Care","Delta and Montrose Counties",13,283,296,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Redwood Coast PACE/Humboldt",Humboldt,9,80,89,2016,
Texas,,"STAR (Comprehensive MCO)","El Paso First","El Paso SDA",66379,0,66379,2016,
Minnesota,,"Minnesota Senior Health Option (MSHO) (Comprehensive MCO + MLTSS)",Ucare,statewide,0,10649,10649,2016,
Utah,,"Dental (Dental only (PAHP))","Premier Access","Salt Lake, Weber, Davis, Utah",85620,49,85669,2016,
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Optum Health","Salt Lake County",97555,11818,109373,2016,
Louisiana,,"Healthy Louisiana (BHO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Amerigroup Louisiana",Statewide,2505,18980,21485,2016,
California,,"Health Plan of San Mateo CCS Demo/San Mateo (Comprehensive MCO)","Health Plan of San Mateo CCS Demo","San Mateo",1644,7,1651,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Division of Developmental Disabilities MLTSS",Statewide,22785,6544,29329,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Anthem Blue Cross Partnership Plan/Santa Clara","Santa Clara",63261,12368,75629,2016,
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Trillium Health Resources","Counties: Brunswick, Carteret, New Hanover, Onslow, Pender, Beaufort, Bertie, Camden, Chowan, Craven, Currituck, Dare, Gates, Hertford, Hyde, Jones, Martin, Northampton, Pamlico, Pasquotank, Perquimans, Pitt, Tyrrell, Washington",166661,25843,192504,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)",CalOPTIMA,Orange,703634,73809,777443,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Tehama",Tehama,10747,278,11025,2016,
Michigan5,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lakeshore Regional Entity","Allegan, Kent, Lake, Mason, Muskegon, Oceana, Ottawa",244220,0,244220,2016,
Illinois,,"Integrated Care Program (ICP) (Comprehensive MCO + MLTSS)","Community Care Alliance of Illinois","Winnebago, Boone, McHenry, Lake, Cook, DuPage, Kane, Will and Kankakee counties",9019,0,9019,2016,
Illinois,,"Family Health Plan/Affordable Care Act (FHP/ACA) (Comprehensive MCO + MLTSS)","Family Health Network","Lake, Cook, DuPage, Kane, Will and Kankakee counties",217732,0,217732,2016,
Missouri,,"Mo Healthnet Managed Care/1915b (Comprehensive MCO)","Home State Eastern","Franklin, Jefferson, Lincoln, Madison, Perry, Pike, St Charles, St Francois, St Genevieve, St Louis Co, Warren, Washington, and St Louis City",50980,0,50980,2016,
"New York",,"Health and Recovery Plans (Comprehensive MCO)","United Healthcare","New York City & 38 counties.",2810,0,2810,2016,
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Suncoast Neighborly Care, Inc.","Pinellas County",11,264,275,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Altoona H-5902","Blair County, Cambria County (partial), Indiana County",16,223,239,2016,
"New York",,"Medicaid Managed Care (Comprehensive MCO)","HIP Combined","New York City & Nassau, Suffolk, Westchester counties.",184491,0,184491,2016,
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",MTM,"Anderson, Angelina, Austin, Bowie, Brazoria, Calhoun, Camp, Cass, Chambers, Cherokee, Colorado, De Witt, Delta, Fort Bend, Franklin, Galveston,  oliad,  onzales, Gregg, Hardin, Harris, Harrison, Henderson, Hopkins, Houston, Jackson, Jasper, Jefferson, Lamar, Lavaca, Liberty, Marion, Matagorda, Montgomery, Morris, Nacogdoches, Newton, Orange, Panola, Polk, Rains, Red River, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Titus, Trinity, Tyler, Upshur, Van Zandt, Victoria, Walker, Waller, Wharton, Wood",1188048,110307,1298355,2016,
Iowa,,"PACE (Program of All-inclusive Care for the Elderly (PACE))",PACE,"Harrison, Mills, Pottawattamie, Cherokee, Monona, Plymouth, Woodbury, Boone, Dallas, Jasper, Marshall, Madison, Marion, Polk, Story, Warren",30,265,295,2016,
Michigan5,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Oakland County CMH Authority",Oakland,168392,0,168392,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Anthem Blue Cross Blue Shield","Counties: Brown, Calumet, Dane, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Langlade, Manitowoc, Marinette, Marquette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Polk, Portage, Racine, Rock, Shawano, Sheboygan, Taylor, Walworth,  Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",61521,57,61578,2016,
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","First Medical Plan Inc.","North, San Juan,Special",277517,21574,299091,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Managed Care Plan Division (Comprehensive MCO)","Blue Cross Complete of Michigan","Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mesosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, Ottawa, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, Wayne",150640,2681,153321,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City",1028,5397,6425,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","HIP of Greater New York","New York City & Nassau, Suffolk, Westchester counties.",0,0,0,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Health Net/Stanislaus",Stanislaus,73199,2190,75389,2016,
"South Dakota",,"PRIME (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,94295,0,94295,2016,
Georgia,,"Planning for Healthy Babies (P4HB) (Other Prepaid Health Plan (PHP) (limited benefits))","WellCare of Georgia",Statewide,3744,0,3744,2016,
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Centra PACE - Lynchburg","24501, 24502, 24503, 24504, 24521, 24522, 24536, 24538, 24550, 24551, 24554, 24556, 24572, 24574, 24588, 24593",6,99,105,2016,
Louisiana,,"Healthy Louisiana (MCO) (Comprehensive MCO)","Louisiana Healthcare Connections",Statewide,427806,0,427806,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Brandman Centers for Senior Care/Los Angeles","Los Angeles",23,163,186,2016,
Maine,,"NET (Non-Emergency Medical Transportation)","MidCoast Connector","Region 5",20582,4897,25479,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Trillium Community Health Plan","Benton (97448, 97456 only), Douglas (97424, 97493, 97436, 97441, 97467, 97473 only), Lane, and Linn (97446 only) Counties",85925,4292,90217,2016,
Texas,,"STAR Kids (Comprehensive MCO)","United Healthcare Texas","Harris SDA, Hidalgo SDA, Jefferson SDA, MRSA Central SDA, MRSA Northeast SDA",0,0,0,2016,
"New Hampshire",,"New Hampshire Medicaid Care Management (Comprehensive MCO)","New Hampshire Healthy Families",Statewide,52328,8140,60468,2016,
Massachusetts,,"MassHealth Managed Care (Comprehensive MCO)",Celticare,"Statewide (Excludes islands)",35728,0,35728,2016,
Missouri,,"Mo Healthnet Managed Care/1915b (Comprehensive MCO)","Missouri Care Western","Bates, Cass, Cedar, Clay, Henry, Jackson, Johnson, Lafayette, Platte, Polk, Ray, St Clair, and Vernon",38971,0,38971,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Children’s Community Health Plan","Counties: Brown, Calumet, Kenosha, Milwaukee, Outagamie, Ozaukee, Racine, Sheboygan, Walworth,  Washington, Waukesha, Waupaca,  Winnebago",131745,54,131799,2016,
Minnesota,,"Minnesota Senior Care Plus (MSC+) (Comprehensive MCO + MLTSS)","South Country Health","Brown, Dodge, Freeborn, Kanabec, Morrison, Sibley, Steele, Todd, Wabasha, Wadena, and Waseca counties",26,806,832,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Plumas",Plumas,2446,71,2517,2016,
Colorado,,"Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Rocky Mountain Health Care Services (PACE)","El Paso County",24,359,383,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Dean Health Plan","Counties: Columbia, Dane, Dodge, Grant, Iowa, Jefferson, Rock, Sauk",41803,20,41823,2016,
Indiana,,"Hoosier Healthwise (Comprehensive MCO)",MDWise,Statewide,240176,8,240184,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","ONLOK Lifeways/San Francisco","San Francisco",83,911,994,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Glenn",Glenn,4160,101,4261,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Inyo",Inoy,1964,59,2023,2016,
Washington9,"In Washington, Health Homes provide services under contract with a comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,535,441. Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid dually eligible beneficiaries.","Apple Health (Program includes, AHAC, CHIP, HOFC, & HO) (Comprehensive MCO)","Community Health Plan of Washington","Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin,  Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, WalllaWalla, Whatcom, Whitman, Yakima.",262844,0,262844,2016,
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","Independent Care (iCare)","Counties: Adams, Brown, Dane, Dodge, Door, Fond Du Lac, Grant, Green, Jackson, Jefferson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozaukee, Racine, Rock, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waupaca, Winnebago",4696,3543,8239,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",450497,17622,468119,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Coventry Healthcare of FL, Inc.","Region 11",55579,2824,58403,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Health Choice Integrated Care","Apache, Coconino, Gila, Mohave, Navajo, Yavapai",3366,2112,5478,2016,
Minnesota,,"Special Needs Basic Care (SNBC) (Comprehensive MCO + MLTSS)","South Country Health","Brown, Dodge, Freeborn, Kanabec, Morrison, Sibley, Steele, Todd, Wabasha, Wadena and Waseca counties",873,1927,2800,2016,
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Virginia Premier","108 cities/counties  State-Defined Regions:Tidewater, Central VA, Charlottesville, Roanoke, Winchester, Lynchburg and Far Southwestern VA Regions",187942,0,187942,2016,
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))","My Choice Family Care","Counties: Kenosha, Milwaukee, Ozaukee, Racine, Rock, Sheboygan, Walworth, Washington, Waukesha",1463,6998,8461,2016,
Kansas,,"KanCare (Comprehensive MCO + MLTSS)","Amerigroup Kansas, Inc.",Statewide,115213,11210,126423,2016,
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))","Care Wisconsin (FC)","Counties: Brown, Buffalo, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Dunn, Eau Claire, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Marinette, Marquette, Menominee, Monroe, Oconto, Ozaukee, Pepin, Pierce, Richland, St. Croix, Sauk, Shawano, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waushara",1175,4958,6133,2016,
