state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Innovage LIFE H-9830","Philadelphia County",59,666,725,2019,"Innovage LIFE H-9830"
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Albright LIFE H-9068","Lancaster County, Lebanon County, Lycoming County, Clinton County, Union County and Chester County",3,198,201,2019,"Albright LIFE H-9068"
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Community LIFE H- 3917","Allegheny County, Westmoreland County and Washington County",29,600,629,2019,"Community LIFE H- 3917"
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE Pittsburgh H-3918","Allegheny County",43,548,591,2019,"LIFE Pittsburgh H-3918"
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Butler H-3060","Butler County",15,190,205,2019,"VieCare Butler H-3060"
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Beaver H- 7660","Beaver County and Lawrence County",31,458,489,2019,"VieCare Beaver H- 7660"
Pennsylvania,,"PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Armstrong H- 6118","Armstrong County",3,74,77,2019,"VieCare Armstrong H- 6118"
"Puerto Rico",,"Comprehensive MCO (Comprehensive MCO)","Government Health Plan First Medical",Statewide,"219,642","13,312","232,954",2019,"Government Health Plan First Medical"
"Puerto Rico",,"Comprehensive MCO (Comprehensive MCO)","Government Health Plan MMM Multi Health Inc",Statewide,"234,266","15,327","249,593",2019,"Government Health Plan MMM Multi Health Inc"
"Puerto Rico",,"Comprehensive MCO (Comprehensive MCO)","Government Health Plan Molina Health Care PR Inc",Statewide,"166,494","9,977","176,471",2019,"Government Health Plan Molina Health Care PR Inc"
"Puerto Rico",,"Comprehensive MCO (Comprehensive MCO)","Government Health Plan de Salud Menonita",Statewide,"74,487","5,208","79,695",2019,"Government Health Plan de Salud Menonita"
"Puerto Rico",,"Comprehensive MCO (Comprehensive MCO)","Government Health Plan Triple S",Statewide,"307,825","17,443","325,268",2019,"Government Health Plan Triple S"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - MMM Health Care Inc",Statewide,0,"119,758","119,758",2019,"Medicare Platino - MMM Health Care Inc"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - MCS Advantage Inc",Statewide,0,"79,266","79,266",2019,"Medicare Platino - MCS Advantage Inc"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - Triple S Advantage",Statewide,0,"43,403","43,403",2019,"Medicare Platino - Triple S Advantage"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - Humana Health Plan of PR",Statewide,0,"24,113","24,113",2019,"Medicare Platino - Humana Health Plan of PR"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - Constellation Health",Statewide,0,"1,173","1,173",2019,"Medicare Platino - Constellation Health"
"Rhode Island",,"Rite Care, Rhody Health Partners and Medicaid Expansion (Comprehensive MCO)","Neighborhood Health Plan of Rhode Island","All State","163,331",0,"163,331",2019,N/A
"Rhode Island",,"Rite Care, Rhody Health Partners and Medicaid Expansion (Comprehensive MCO)","United HealthCare of Rhode Island Community Plan","All State","86,383",0,"86,383",2019,"UnitedHealthCare, Inc."
"Rhode Island",,"Rite Care, Rhody Health Partners and Medicaid Expansion (Comprehensive MCO)","Tufts Health Public Plans","All state","9,240",0,"9,240",2019,"Tufts Health, Inc."
"Rhode Island",,"Rite Smiles Dental Program (Dental only (PAHP))","UnitedHealthCare Dental of Rhode Island","All State","113,240",0,"113,240",2019,"United Health Care"
"Rhode Island",,"Rhode Island Non-Emergency Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management, Inc.","All State","253,313","36,831","290,144",2019,"Medical Transportation Management"
"Rhode Island",,"RI Medicaid PACE Program (Program of All-inclusive Care for the Elderly (PACE))","PACE Organization of Rhode Island","All State",0,320,320,2019,"PACE Organizations"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Absolute Total Care",Statewide,"122,593",0,"122,593",2019,Centene
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Healthy Blue by BlueChoice Healthplan",Statewide,"121,441",0,"121,441",2019,"BlueCross BlueShield"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Molina Health Care of South Carolina",Statewide,"127,022",0,"127,022",2019,"Molina Health Care"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Select Health of South Carolina",Statewide,"348,112",0,"348,112",2019,"AmeriHealth Caritas"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","WellCare of South Carolina",Statewide,"81,982",0,"81,982",2019,"WellCare Inc."
"South Carolina",,"South Carolina Medical Homes Network (Primary Care Case Management (PCCM))","South Carolina Solutions",Statewide,666,0,666,2019,"Community Health Solutions"
"South Carolina",,"South Carolina Non-Emergency Medical Transportation (NEMT) (Non-Emergency Medical Transportation)",Logisticare,Statewide,"1,091,124","162,309","1,253,433",2019,"Logisticare Solutions LLC"
"South Carolina",,"South Carolina Program for All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Palmetto Senior Care","Richland, Lexington Counties",31,221,252,2019,"PRISMA Health"
"South Carolina",,"South Carolina Program for All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Methodist Oaks","Orangeburg County",9,95,104,2019,"Methodist Oaks"
"South Carolina",,"South Carolina Program for All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Greenville Health Senior Care","Anderson, Pickens, Greenville Counties",2,58,60,2019,"PRISMA Health"
"South Dakota",,"PRIME (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"90,253",0,"90,253",2019,"Multiple Primary Care Providers"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)",Amerigroup,Statewide,"371,379","41,677","413,056",2019,Amerigroup
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","DentaQuest USA Insurance Company",Statewide,"844,663",371,"845,034",2019,"DentaQuest USA Insurance Company"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","Magellan Health Services",Statewide,"1,290,689",371,"1,291,060",2019,"Magellan Health Services"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"378,655","50,223","428,878",2019,"UnitedHealth Group"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (BlueCare)",Statewide,"474,286","51,885","526,171",2019,"Blue Cross Blue Shield Association"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (TennCare Select)",Statewide,"66,369","2,928","69,297",2019,"Blue Cross Blue Shield Association"
Tennessee,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Alexian Brothers Community Services","Hamilton County",16,269,285,2019,"Alexian Brothers Community Services"
Texas,,"STAR (Comprehensive MCO)","Seton Health Plan, Inc., dba Dell Children's Health Plan","Travis SDA","22,841",0,"22,841",2019,"Seton Insurance Services Corporation"
Texas,,"STAR (Comprehensive MCO)","Health Care Service Corporation (dba Blue Cross Blue Shield)","Travis SDA","30,688",0,"30,688",2019,"Health Care Service Corporation"
Texas,,"STAR (Comprehensive MCO)","SHA, LLC, dba FirstCare Health Plans","Lubbock SDA, MRSA West","76,104",0,"76,104",2019,"Scott and White Health Plan"
Texas,,"STAR (Comprehensive MCO)","Scott and White Health Plan","MRSA Central","43,991",0,"43,991",2019,"Baylor Scott and White Holdings"
Texas,,"STAR (Comprehensive MCO)",Amerigroup,"Bexar SDA, Dallas SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA Central, MRSA Northeast","521,651",0,"521,651",2019,"Amerigroup Corporation"
Texas,,"STAR (Comprehensive MCO)","Superior Health Plan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Nueces SDA, Travis SDA","706,022",0,"706,022",2019,"Centene Corporation"
Texas,,"STAR (Comprehensive MCO)","El Paso Health Plans, Inc., dba El Paso Health","Bexar SDA, El Paso SDA","64,675",0,"64,675",2019,"El Paso County Hospital District, dba University Medical Center of El Paso"
Texas,,"STAR (Comprehensive MCO)","Aetna Better Health of Texas, Inc.","Bexar SDA, Tarrant SDA","70,239",0,"70,239",2019,Aetna
Texas,,"STAR (Comprehensive MCO)","Community First Health Plans, Inc.","Bexar SDA","106,802",0,"106,802",2019,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR (Comprehensive MCO)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Hidalgo SDA, Jefferson SDA, Nueces SDA","138,885",0,"138,885",2019,UnitedHealthcare
Texas,,"STAR (Comprehensive MCO)","Texas Children's Health Plan, Inc.","Harris SDA, Jefferson SDA","334,749",0,"334,749",2019,"Texas Children's"
Texas,,"STAR (Comprehensive MCO)","Molina Healthcare of Texas, Inc.","Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, Jefferson SDA","90,829",0,"90,829",2019,"Molina Healthcare"
Texas,,"STAR (Comprehensive MCO)","Driscoll Children's Health Plan","Hidalgo SDA, Nueces SDA","156,323",0,"156,323",2019,Driscoll
Texas,,"STAR (Comprehensive MCO)","Parkland Community Health Plan, Inc.","Dallas SDA","152,735",0,"152,735",2019,"Dallas County Hospital District"
Texas,,"STAR (Comprehensive MCO)","Cook Children's Health Plan","Tarrant SDA","102,832",0,"102,832",2019,"Cook Children's Health Care System"
Texas,,"STAR (Comprehensive MCO)","Community Health Choice Texas, Inc.","Harris SDA, Jefferson SDA","239,497",0,"239,497",2019,"Harris County Hospital District, dba Harris Health System"
Texas,,"STAR Health (Comprehensive MCO + MLTSS)","Superior HealthPlan",Statewide,"32,707",0,"32,707",2019,"Centene Corporation"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Amerigroup Texas, Inc.","Bexar SDA, El Paso SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA West, Tarrant SDA, Travis SDA","57,735","72,129","129,864",2019,"Amerigroup Corporation"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc.","Bexar SDA, Dallas SDA, Hidalgo SDA, Lubbock SDA, Nueces SDA, MRSA Central, MRSA West","64,852","74,115","138,967",2019,"Centene Corporation"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Jefferson SDA, Nueces SDA, Travis SDA, MRSA Central, MRSA Northeast","57,409","65,974","123,383",2019,UnitedHealthcare
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Molina Healthcare of Texas, Inc.","Bexar SDA, Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, Jefferson SDA","34,780","51,140","85,920",2019,"Molina Healthcare"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Cigna HealthSpring","Hidalgo SDA, MRSA Northeast, Tarrant SDA","19,137","29,607","48,744",2019,"NewQuest, LLC"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Amerigroup Insurance Company","Dallas SDA, El Paso SDA, Harris SDA, MRSA West, Lubbock SDA","26,170",134,"26,304",2019,"Amerigroup, Inc."
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA West SDA, Travis SDA, Nueces SDA","27,671",166,"27,837",2019,"Centene Corporation"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Aetna Better Health of Texas, Inc.","Tarrant SDA","4,624",30,"4,654",2019,Aetna
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Community First Health Plans, Inc.","Bexar SDA","7,533",44,"7,577",2019,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Hidalgo SDA, Jefferson SDA, MRSA Central SDA, MRSA Northeast SDA, Nueces SDA","29,882",133,"30,015",2019,"United Healthcare"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Texas Children’s Health Plan, Inc.","Harris SDA, Jefferson SDA, MRSA Northeast SDA","26,623",113,"26,736",2019,"Texas Children's"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Driscoll Children’s Health Plan","Hidalgo SDA, Nueces SDA","10,110",36,"10,146",2019,Driscoll
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Cook Children's Health Plan","Tarrant SDA","9,246",58,"9,304",2019,"Cook Children's Health Care System"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Blue Cross and Blue Shield of Texas (BCBSTX)","MRSA Central SDA, Travis SDA","7,868",43,"7,911",2019,"Health Care Service Corporation"
Texas,,"STAR Kids (Comprehensive MCO + MLTSS)","Children’s Medical Center Health Plan","Dallas SDA","8,488",36,"8,524",2019,"Children's Health System of Texas"
Texas,,"Children's Medicaid Dental Services (Dental only (PAHP))","MCNA Insurance Company",Statewide,"118,130",0,"118,130",2019,"Managed Care of North America (MCNA), Inc."
Texas,,"Children's Medicaid Dental Services (Dental only (PAHP))","DentaQuest USA Insurance Company, Inc.",Statewide,"1,591,932",0,"1,591,932",2019,"DentaQuest, LLC (owned by DentaQuest Group, Inc.)"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","American Medical Response","Brown, Callahan, Coke, Coleman, Comanche, Concho, Crockett, Dimmit, Eastland, Edwards, Fisher, Haskell, Irion, Jones, Kent, Kimble, Kinney, Knox, Maverick, Mcculloch, Menard, Mitchell, Nolan, Reagan, Real, Runnels, Schleicher, Scurry, Shackelford, Stephens, Sterling, Stonewall, Sutton, Taylor, Throckmorton, Tom Green, Uvalde, Val Verde, Zavala","90,595","14,587","105,182",2019,"American Medical Response"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",LogistiCare,"Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata","1,964,305","201,794","2,166,099",2019,LogistiCare
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management","Anderson, Angelina, Austin, Bowie, Brazoria, Calhoun, Camp, Cass, Chambers, Cherokee, Colorado, De Witt, Delta, Fort Bend, Franklin, Galveston, Goliad, Gonzales, Gregg, Hardin, Harris, Harrison, Henderson, Hopkins, Houston, Jackson, Jasper, Jefferson, Lamar, Lavaca, Liberty, Marion, Matagorda, Montgomery, Morris, Nacogdoches, Newton, Orange, Panola, Polk, Rains, Red River, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Titus, Trinity, Tyler, Upshur, Van Zandt, Victoria, Walker, Waller, Wharton, Wood","1,141,880","110,642","1,252,522",2019,"Medical Transportation Management, Inc."
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Project Amistad","Andrews, Borden, Brewster, Crane, Culberson, Dawson, Ector, El Paso, Gaines, Glasscock, Howard, Hudspeth, Jeff Davis, Loving, Martin, Midland, Pecos, Presidio, Reeves, Terrell, Upton, Ward, Winkler","190,386","26,523","216,909",2019,"Project Amistad"
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Bienvivir Senior Health Services (El Paso)","79901, 79902, 79903, 79904, 79905, 79907, 79915, 79924, 79925, 79930, 79935, 79936",36,852,888,2019,PACE
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Silver Star Health Network (Lubbock)","79401, 79402, 79403, 79404, 79405, 79406, 79407, 79408, 79409, 79410, 79411, 79412, 79413, 79414, 79415, 79416, 79423, 79424, 79430, 79452, 79453, 79454, 79464, 79490, 79491, 79493, 79499",10,157,167,2019,PACE
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Werner (Amarillo)","9015, 79101, 79102, 79103, 79104, 79106, 79107, 79108, 79109, 79110, 79111, 79118, 79119, 79121, 79124",2,120,122,2019,PACE
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Healthy U",Statewide,"42,620","6,936","49,556",2019,"University of Utah Health Plans"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",Molina,Statewide,"49,782","5,797","55,579",2019,"Molina Healthcare"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Health Choice",Statewide,"16,913","1,765","18,678",2019,"Steward Health Care System"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",SelectHealth,Statewide,"81,484","9,264","90,748",2019,"SelectHealth Inc"
Utah,,"UNI HOME (Comprehensive MCO)",HOME,"Salt Lake, Utah, Weber, Davis, Tooele, Summit and Wasatch Counties",726,477,"1,203",2019,"University of Utah Health Plans"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bear River Mental Health","Box Elder, Cache and Rich Counties","13,957","1,558","15,515",2019,"Bear River Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Central Utah Mental Health","Juab, Millard, Piute, Sanpete, Sevier and Wayne Counties","7,785","1,037","8,822",2019,"Central Utah Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Davis Behavioral Health","Davis County","19,025","2,373","21,398",2019,"Davis Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Four Corners Community Behavioral Health","Grand, Emery and Carbon Counties","4,136",801,"4,937",2019,"Four Corners Community Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeastern Counseling","Duchesne, Uintah, Daggett, and San Juan Counties","8,874","1,167","10,041",2019,"Northeastern Counseling"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Optum Health","Salt Lake County","81,724","12,994","94,718",2019,"Optum Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Southwest Behavioral Health","Beaver, Garfield, Kane, Iron and Washington Counties","21,780","2,709","24,489",2019,"Southwest Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Valley Behavioral Health","Summit and Tooele Counties","6,524",740,"7,264",2019,"Valley Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Wasatch Mental Health","Utah County","39,636","3,933","43,569",2019,"Wasatch Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Weber Mental Health","Weber and Morgan Counties","21,588","3,454","25,042",2019,"Weber Mental Health"
Utah,,"Dental (Dental only (PAHP))","Premier Access",Statewide,"121,566","11,368","132,934",2019,"Avesis Incorporated"
Utah,,"Dental (Dental only (PAHP))","MCNA Dental",Statewide,"56,706","9,464","66,170",2019,"MCNA Dental"
Utah,,"Transportation (Non-Emergency Medical Transportation)","Logisticare Solutions",Statewide,"212,560","27,106","239,666",2019,"The Providence Service Corporation"
Vermont8,"The Department of Vermont Health Access, a state agency, acts as Vermont's single MCO entity. This program is classified as a “Comprehensive MCO + MLTSS” program but is considered by CMS and the state to be a “Comprehensive non-risk PIHP” program. Vermont pays for Medicaid services for dually eligible enrollees on a FFS basis. Dually eligible enrollees reported in the Global Commitment to Health Demonstration are Medicaid enrollees who have become newly eligible for Medicare and, as of July 1, have not yet transferred out of the program.","Global Commitment To Health Demonstration (Comprehensive MCO + MLTSS)","Department of Vermont Health Access",Statewide,"108,286",445,"108,731",2019,"Agency of Human Services"
Virginia,,"Medallion 4.0 (Comprehensive MCO)",Magellan,Statewide,"57,726",0,"57,726",2019,"Magellan Health"
Virginia,,"Medallion 4.0 (Comprehensive MCO)",United,Statewide,"103,563",0,"103,563",2019,UnitedHealthcare
Virginia,,"Medallion 4.0 (Comprehensive MCO)",Aetna,Statewide,"115,993",0,"115,993",2019,Aetna
Virginia,,"Medallion 4.0 (Comprehensive MCO)",Anthem,Statewide,"321,896",0,"321,896",2019,"Anthem Insurance Companies, Inc."
Virginia,,"Medallion 4.0 (Comprehensive MCO)",Optima,Statewide,"211,043",0,"211,043",2019,Sentara
Virginia,,"Medallion 4.0 (Comprehensive MCO)","Virginia Premier",Statewide,"219,843",0,"219,843",2019,"Virginia Premier Health Plan"
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Magellan Health Plan",Statewide,"12,506","12,118","24,624",2019,"Magellan Health"
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)",Aetna,Statewide,"19,317","17,566","36,883",2019,Aetna
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)",Anthem,Statewide,"34,587","33,353","67,940",2019,"Anthem Insurance Companies, Inc."
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)",Optima,Statewide,"24,546","15,004","39,550",2019,Sentara
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)",United,Statewide,"13,591","14,742","28,333",2019,UnitedHealthcare
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Virginia Premier",Statewide,"26,698","20,418","47,116",2019,"Virginia Premier Health Plan"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","InnovAge/Virginia PACE II","Central and Tidewater regions",23,399,422,2019,"InnovAge Virginia PACE II"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))",AllCare,"Southwest region",12,92,104,2019,AllCare
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))",Centra,"Central and Charlottesville/Western regions",10,226,236,2019,Centra
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))",Sentara,"Tidewater region",24,226,250,2019,Sentara
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","MEOC (Mountain Empire)","Southwest region",2,81,83,2019,"MEOC (Mountain Empire)"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","InnovAge Roanoke","Roanoke/Alleghany region",6,146,152,2019,"InnovAge Roanoke"
Virginia,,"DMAS PACE (Program of All-inclusive Care for the Elderly (PACE))","InnovAge Charlottesville","Charlottesville/western region",22,149,171,2019,"InnovAge Charlottesville"
Washington,,"Healthy Options - Blind Disabled (Comprehensive MCO)",Amerigroup,"Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","2,271",0,"2,271",2019,Amerigroup
Washington,,"Healthy Options - Blind Disabled (Comprehensive MCO)","Community Health Plan of WA","Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","3,500",0,"3,500",2019,"Community Health Plan of WA"
Washington,,"Healthy Options - Blind Disabled (Comprehensive MCO)","Coordinated Care of Washington","Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","1,373",0,"1,373",2019,"Coordinated Care of Washington"
Washington,,"Healthy Options - Blind Disabled (Comprehensive MCO)","Molina Health Care of Washington","Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","6,402",0,"6,402",2019,"Molina Health Care of Washington"
Washington,,"Healthy Options - Blind Disabled (Comprehensive MCO)","United Health Care","Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","2,210",0,"2,210",2019,"United Health Care"
Washington,,"Apple Health (Program Includes, AHAC, CHIP, HOFC, BHSO & HO) (Comprehensive MCO)","United Health Care","Cowlitz, Grays Harbor, Island, Jefferson, King, Kitsap, Lewis, Mason, Pacific, Pierce, San Juan, Skagit, Snohomish, Thurston, Wahkiakum, Whatcom","24,665",0,"24,665",2019,"United Health Care"
Washington,,"Apple Health (Program Includes, AHAC, CHIP, HOFC, BHSO & HO) (Comprehensive MCO)",Amerigroup,"Adams, Asotin, Benton, Chelan, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island, Jefferson, King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima","25,916",0,"25,916",2019,Amerigroup
