state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","SpiriTrust LIFE H-2537","Franklin County, Cumberland County and Perry County",0,89,89,2020,"SpiriTrust LIFE H- 2537"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE NWPA H-4999","Erie County, Mercer County, Crawford County and Warren County",21,366,387,2020,"LIFE NWPA H-4999"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE Geisinger H-2064","Luzerne County, Lackawanna County, Columbia County, Montour County, Northumberland County and Schuylkill County",0,284,284,2020,"Geisinger Health Plan"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Mercy LIFE H-3919","Philadelphia County and Delaware County",43,798,841,2020,"Mercy LIFE H- 3919"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Mercy LIFE West Philadelphia H-3908","Philadelphia County",25,360,385,2020,"Mercy LIFE West Philadelphia H-3908"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Mary H-6551","Bucks County",0,225,225,2020,"LIFE St. Mary H-6551"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Innovage LIFE H-9830","Philadelphia County",42,596,638,2020,"Innovage LIFE H-9830"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Albright LIFE H-9068","Lancaster County, Lebanon County, Lycoming County, Clinton County, Union County and Chester County",0,213,213,2020,"Albright LIFE H-9068"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Community LIFE H- 3917","Allegheny County, Westmoreland County and Washington County",31,683,714,2020,"Community LIFE H- 3917"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE Pittsburgh H-3918","Allegheny County",43,529,572,2020,"LIFE Pittsburgh H-3918"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Butler H-3060","Butler County",0,182,182,2020,"VieCare Butler H-3060"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Beaver H- 7660","Beaver County and Lawrence County",16,436,452,2020,"VieCare Beaver H- 7660"
Pennsylvania7,"Pennsylvania did not provide Medicaid only enrollment counts for plans with less than 11 beneficiaries. As a result, PACE program level enrollment may be slightly undercounted.","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Armstrong H- 6118","Armstrong County",0,64,64,2020,"VieCare Armstrong H- 6118"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Government Health Plan First Medical",Statewide,"218,448","12,963","231,411",2020,"Government Health Plan First Medical"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Government Health Plan MMM Multi Health Inc",Statewide,"218,115","14,973","233,088",2020,"Government Health Plan MMM Multi Health Inc"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Government Health Plan Molina Health Care PR",Statewide,"141,194","9,062","150,256",2020,"Government Health Plan Molina Health Care PR"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Government Health Plan de Salud Menonita",Statewide,"68,868","4,396","73,264",2020,"Government Health Plan de Salud Menonita"
"Puerto Rico",,"Government Health Plan (Comprehensive MCO)","Government Health Plan Triple S",Statewide,"310,958","17,242","328,200",2020,"Government Health Plan Triple S"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - MMM Health Care Inc",Statewide,0,"122,799","122,799",2020,"Medicare Platino - MMM Health Care Inc"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - MCS Advantage Inc",Statewide,0,"83,672","83,672",2020,"Medicare Platino - MCS Advantage Inc"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - Triple S Advantage",Statewide,0,"42,109","42,109",2020,"Medicare Platino - Triple S Advantage"
"Puerto Rico",,"Comprehensive MCO - Medicare Platino (Comprehensive MCO)","Medicare Platino - Humana Health Plan of PR",Statewide,0,"18,292","18,292",2020,"Medicare Platino - Humana Health Plan of PR"
"Rhode Island",,"RIte Care, Rhody Health Partners and Medicaid Expansion (Comprehensive MCO + MLTSS)","Neighborhood Health Plan of Rhode Island",Statewide,"168,069",0,"168,069",2020,N/A
"Rhode Island",,"RIte Care, Rhody Health Partners and Medicaid Expansion (Comprehensive MCO + MLTSS)","United HealthCare of Rhode Island Community Plan",Statewide,"87,466",0,"87,466",2020,"UnitedHealthCare, Inc."
"Rhode Island",,"RIte Care, Rhody Health Partners and Medicaid Expansion (Comprehensive MCO + MLTSS)","Tufts Health Public Plans",Statewide,"11,326",0,"11,326",2020,"Tufts Health, Inc."
"Rhode Island",,"RIte Smiles Dental Program (Dental only (PAHP))","UnitedHealthcare Dental of Rhode Island",Statewide,"113,513",0,"113,513",2020,UnitedHealthcare
"Rhode Island",,"Rhode Island Non-Emergency Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management, Inc.",Statewide,"264,629","37,111","301,740",2020,"Medical Transportation Management"
"Rhode Island",,"RI Medicaid PACE Program (Program of All-inclusive Care for the Elderly (PACE))","PACE Organization of Rhode Island",Statewide,341,0,341,2020,"PACE Organizations"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Select Health of South Carolina",Statewide,"349,588",0,"349,588",2020,"AmeriHealth Caritas Pennsylvania"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Absolute Total Care, Inc.",Statewide,"127,455",0,"127,455",2020,"Centene Corporation"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","Molina Healthcare of South Carolina",Statewide,"135,902",0,"135,902",2020,"Molina Heathcare"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","BlueChoice Healthplan Medicaid",Statewide,"143,070",0,"143,070",2020,"Blue Cross Blue Shield of South Carolina"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","WellCare of South Carolina",Statewide,"85,372",0,"85,372",2020,"Centene Corporation"
"South Carolina",,"South Carolina Medical Homes Network (Primary Care Case Management (PCCM))","South Carolina Solutions",Statewide,756,0,756,2020,"Community Health Solutions America"
"South Carolina",,"South Carolina Non Emergency Medical Transportation (Non-Emergency Medical Transportation)","Modivcare formerly Logisticare",Statewide,"1,112,679","164,438","1,277,117",2020,Modivcare
"South Carolina",,"South Carolina Program for All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Palmetto Senior Care","Richland and Lexington Counties",33,224,257,2020,"PRISMA Health"
"South Carolina",,"South Carolina Program for All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","The Methodist Oaks","Orangeburg County",8,88,96,2020,N/A
"South Carolina",,"South Carolina Program for All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Greenville Senior Care","Greenville, Pickens and Anderson County",69,8,77,2020,"PRISMA Healthcare System"
"South Dakota",,"PRIME (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"79,462",0,"79,462",2020,"Multiple Primary Care Providers"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)",Amerigroup,Statewide,"381,877","47,133","429,010",2020,Amerigroup
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","DentaQuest USA Insurance Company",Statewide,"861,653",364,"862,017",2020,"DentaQuest USA Insurance Company"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)",OptumRx,Statewide,"1,311,865",364,"1,312,229",2020,"OptumRx Holdings, LLC"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan",Statewide,"382,376","50,028","432,404",2020,"UnitedHealth Group"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (BlueCare)",Statewide,"486,621","52,489","539,110",2020,"Blue Cross Blue Shield Association"
Tennessee,,"TennCare II (Comprehensive MCO + MLTSS)","Volunteer State Health Plan (TennCare Select)",Statewide,"60,990","2,802","63,792",2020,"Blue Cross Blue Shield Association"
Tennessee,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Alexian Brothers Community Services","Hamilton County",13,260,273,2020,"Alexian Brothers Community Services"
Texas,,"STAR (Comprehensive MCO)","Amerigroup Texas, Inc.","Bexar SDA, Dallas SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, and Tarrant SDA","601,312",0,"601,312",2020,"Amerigroup, Inc"
Texas,,"STAR (Comprehensive MCO)","Superior Health Plan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Nueces SDA, and Travis SDA","803,370",0,"803,370",2020,"Centene Corporation"
Texas,,"STAR (Comprehensive MCO)","El Paso Health Plans, Inc., dba El Paso Health","Bexar SDA and El Paso SDA","70,737",0,"70,737",2020,"El Paso County Hospital District - DBA University Medical Center of El Paso"
Texas,,"STAR (Comprehensive MCO)","Aetna Better Health of Texas, Inc.","Bexar SDA and Tarrant SDA","80,580",0,"80,580",2020,Aetna
Texas,,"STAR (Comprehensive MCO)","Community First Health Plans, Inc.","Bexar SDA","118,317",0,"118,317",2020,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR (Comprehensive MCO)","Seton Health Plan, Inc., dba Dell Childrens Health Plan","Travis SDA","27,973",0,"27,973",2020,"Seton Insurance Services Corporation"
Texas,,"STAR (Comprehensive MCO)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Hidalgo SDA, Jefferson SDA, and Nueces SDA","161,972",0,"161,972",2020,UnitedHealthcare
Texas,,"STAR (Comprehensive MCO)","Texas Children's Health Plan, Inc.","Harris SDA and Jefferson SDA","389,812",0,"389,812",2020,"Texas Children's"
Texas,,"STAR (Comprehensive MCO)","Molina Healthcare of Texas, Inc.","Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, and Jefferson SDA","99,902",0,"99,902",2020,"Molina Healthcare"
Texas,,"STAR (Comprehensive MCO)","Driscoll Children's Health Plan","Hidalgo SDA and Nueces SDA","180,280",0,"180,280",2020,Driscoll
Texas,,"STAR (Comprehensive MCO)","Parkland Community Health Plan, Inc.","Dallas SDA","169,443",0,"169,443",2020,"Dallas County Hospital District"
Texas,,"STAR (Comprehensive MCO)","Cook Children's Health Plan","Tarrant SDA","117,446",0,"117,446",2020,"Cook Children's Health Care System"
Texas,,"STAR (Comprehensive MCO)","Community Health Choice Texas, Inc.","Harris SDA and Jefferson SDA","281,867",0,"281,867",2020,"Harris County Hospital District (dba Harris Health System)"
Texas,,"STAR (Comprehensive MCO)","Health Care Service Corp. (dba Blue Cross Blue Shield)","Travis SDA","37,868",0,"37,868",2020,"Health Care Service Corporation"
Texas,,"STAR (Comprehensive MCO)","SHA. LLC, dba FirstCare Health Plans","Lubbock SDA and MRSA West","80,985",0,"80,985",2020,"Scott & White Health Plan"
Texas,,"STAR (Comprehensive MCO)","Scott & White Health Plan","MRSA Central","47,533",0,"47,533",2020,"Baylor Scott & White Holdings"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Amerigroup Texas, Inc.","Bexar SDA, El Paso SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA West, Tarrant SDA, and Travis SDA","57,615","72,735","130,350",2020,"Amerigroup Corporation (owned by ATH Holding Company, LLC)"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc","Bexar SDA, Dallas SDA, Hidalgo SDA, Lubbock SDA, Nueces SDA, MRSA Central, and MRSA West","66,154","76,391","142,545",2020,"Centene Corporation"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Jefferson SDA, Nueces SDA, Travis SDA, MRSA Central, and MRSA Northeast","60,327","69,313","129,640",2020,UnitedHealthcare
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","Molina Healthcare of Texas, Inc.","Bexar SDA, Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, and Jefferson SDA","34,811","51,548","86,359",2020,"Molina Healthcare"
Texas,,"STAR+PLUS (Comprehensive MCO + MLTSS)","HealthSpring Life & Health Insurance Co., Inc.","Hidalgo SDA, MRSA Northeast, and Tarrant SDA","19,015","29,475","48,490",2020,Cigna
Texas,,"STAR HEALTH (Comprehensive MCO + MLTSS)","Superior HealthPlan",Statewide,"35,185",0,"35,185",2020,"Centene Corporation"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Cook Children's Health Plan","Tarrant SDA","9,746",64,"9,810",2020,"Cook Children's Health Care System"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Health Care Service Corporation DBA Blue Cross and Blue Shield of Texas (BCBSTX)","MRSA Central SDA and Travis SDA","8,246",51,"8,297",2020,"Health Care Service Corporation, a Mutual Legal Reserve Company"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Children’s Medical Center Health Plan","Dallas SDA","8,096",41,"8,137",2020,"Children's Health System of Texas"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Amerigroup Insurance Company","Dallas SDA, El Paso SDA, Harris SDA, MRSA West, and Lubbock SDA","26,898",144,"27,042",2020,"Amerigroup Corporation (owned by ATH Holding Company, LLC)"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA West SDA, Travis SDA, and Nueces SDA","29,249",218,"29,467",2020,"Centene Corporation"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Aetna Better Health of Texas, Inc.","Tarrant SDA","4,807",36,"4,843",2020,Aetna
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Community First Health Plans, Inc.","Bexar SDA","7,629",47,"7,676",2020,"Bexar County Hospital District, dba University Health System"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare","Harris SDA, Hidalgo SDA, Jefferson SDA, MRSA Central SDA, MRSA Northeast SDA, and Nueces SDA","29,558",191,"29,749",2020,"United Healthcare"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Texas Children’s Health Plan, Inc.","Harris SDA, Jefferson SDA, and MRSA Northeast SDA","28,673",144,"28,817",2020,"Texas Children's"
Texas,,"STAR KIDS (Comprehensive MCO + MLTSS)","Driscoll Children’s Health Plan","Hidalgo SDA and Nueces SDA","10,353",39,"10,392",2020,"Driscoll Children's Hospital"
Texas,,"Children's Medicaid Dental Services (Dental only (PAHP))","MCNA Insurance Company",Statewide,"1,321,656",0,"1,321,656",2020,"Managed Care of North America (MCNA), Inc."
Texas,,"Children's Medicaid Dental Services (Dental only (PAHP))","DentaQuest USA Insurance Company, Inc.",Statewide,"1,793,687",0,"1,793,687",2020,"DentaQuest, LLC (owned by DentaQuest Group, Inc.)"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","American Medical Response","Brown, Callahan, Coke, Coleman, Comanche, Concho, Crockett, Dimmit, Eastland, Edwards, Fisher, Haskell, Irion, Jones, Kent, Kimble, Kinney, Knox, Maverick, Mcculloch, Menard, Mitchell, Nolan, Reagan, Real, Runnels, Schleicher, Scurry, Shackelford, Stephens, Sterling, Stonewall, Sutton, Taylor, Throckmorton, Tom Green, Uvalde, Val Verde, and Zavala","99,540","14,505","114,045",2020,"American Medical Response"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",LogistiCare,"Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, and Zapata","2,142,170","203,277","2,345,447",2020,LogistiCare
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management","Anderson, Angelina, Austin, Bowie, Brazoria, Calhoun, Camp, Cass, Chambers, Cherokee, Colorado, De Witt, Delta, Fort Bend, Franklin, Galveston, Goliad, Gonzales, Gregg, Hardin, Harris, Harrison, Henderson, Hopkins, Houston, Jackson, Jasper, Jefferson, Lamar, Lavaca, Liberty, Marion, Matagorda, Montgomery, Morris, Nacogdoches, Newton, Orange, Panola, Polk, Rains, Red River, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Titus, Trinity, Tyler, Upshur, Van Zandt, Victoria, Walker, Waller, Wharton, and Wood","1,266,515","112,105","1,378,620",2020,"Medical Transportation Management, Inc."
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)","Project Amistad","Andrews, Borden, Brewster, Crane, Culberson, Dawson, Ector, El Paso, Gaines, Glasscock, Howard, Hudspeth, Jeff Davis, Loving, Martin, Midland, Pecos, Presidio, Reeves, Terrell, Upton, Ward, and Winkler","208,661","26,371","235,032",2020,"Project Amistad"
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Bienvivir Senior Health Services (El Paso)","79901, 79902, 79903, 79904, 79905, 79907, 79915, 79924, 79925, 79930, 79935, 79936",46,851,897,2020,PACE
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Silver Star Health Network (Lubbock)","79401, 79402, 79403, 79404, 79405, 79406, 79407, 79408, 79409, 79410, 79411, 79412, 79413, 79414, 79415, 79416, 79423, 79424, 79430, 79452, 79453, 79454, 79464, 79490, 79491, 79493, 79499",12,159,171,2020,PACE
Texas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","The Basics at Jan Werner (Amarillo)","9015, 79101, 79102, 79103, 79104, 79106, 79107, 79108, 79109, 79110, 79111, 79118, 79119, 79121, 79124",2,125,127,2020,PACE
Utah,,"Utah Medicaid Integrated Care (Comprehensive MCO)","Healthy U Integrated","Davis, Salt Lake, Utah, and Weber counties","8,968",9,"8,977",2020,"University of Utah Health Plans"
Utah,,"Utah Medicaid Integrated Care (Comprehensive MCO)","Molina Integrated","Davis, Salt Lake, Utah, Washington, and Weber counties","7,849",5,"7,854",2020,"Molina Healthcare"
Utah,,"Utah Medicaid Integrated Care (Comprehensive MCO)","Health Choice Integrated","Davis, Salt Lake, Utah, Washington, and Weber counties","6,574",4,"6,578",2020,"Health Choice Utah"
Utah,,"Utah Medicaid Integrated Care (Comprehensive MCO)","SelectHealth Integrated","Davis, Salt Lake, Utah, Washington, and Weber counties","14,058",16,"14,074",2020,"SelectHealth Inc."
Utah,,"UNI HOME (Comprehensive MCO)",HOME,"Davis, Salt Lake, Summit, Tooele, Utah, Wasatch, and Weber counties",770,460,"1,230",2020,"University of Utah Health Plans"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Healthy U",Statewide,"46,803","6,803","53,606",2020,"University of Utah Health Plans"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",Molina,Statewide,"54,011","5,756","59,767",2020,"Molina Healthcare"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Health Choice",Statewide,"19,344","1,811","21,155",2020,"Health Choice Utah"
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",SelectHealth,Statewide,"90,777","9,370","100,147",2020,"SelectHealth Inc."
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bear River Mental Health","Box Elder, Cache and Rich counties","17,531","1,570","19,101",2020,"Bear River Mental Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Central Utah Counseling Center","Juab, Millard, Piute, Sanpete, Sevier and Wayne counties","9,972","1,087","11,059",2020,"Central Utah Counseling Center"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Davis Behavioral Health","Davis county","20,112","2,362","22,474",2020,"Davis Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Four Corners Community Behavioral Health","Carbon, Emery, and Grand counties","5,754",817,"6,571",2020,"Four Corners Community Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Healthy U Behavioral Health","Summit county","1,573",100,"1,673",2020,"University of Utah Health Plans"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeastern Counseling Center","Daggett, Duchesne, San Juan, and Uintah counties","13,033","1,150","14,183",2020,"Northeastern Counseling Center"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Salt Lake County Division of Behavioral Health Services","Salt Lake county","86,907","13,129","100,036",2020,"Salt Lake County Division of Behavioral Health Services"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Southwest Behavioral Health Center","Beaver, Garfield, Iron, Kane, and Washington counties","25,271","2,765","28,036",2020,"Southwest Behavioral Health Center"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Wasatch Behavioral Health","Utah county","42,550","4,008","46,558",2020,"Wasatch Behavioral Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Weber Human Services","Morgan and Weber counties","23,005","3,521","26,526",2020,"Weber Human Services"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Valley Behavioral Health","Tooele county","6,893",646,"7,539",2020,"Valley Behavioral Health"
Utah,,"Dental (Dental only (PAHP))","Premier Access",Statewide,"133,674","11,425","145,099",2020,"Avesis Incorporated"
Utah,,"Dental (Dental only (PAHP))","MCNA Dental",Statewide,"61,387","9,256","70,643",2020,"MCNA Dental"
Utah,,"Transportation (Non-Emergency Medical Transportation)","Logisticare Solutions",Statewide,"247,730","27,095","274,825",2020,"The Providence Service Corporation"
Vermont8,,"Global Commitment To Health Demonstration (Comprehensive MCO + MLTSS)","Department of Vermont Health Access",Statewide,"118,104",552,"118,656",2020,"Agency of Human Services"
Virginia,,"Medallion 4.0 (Comprehensive MCO)","Anthem Healthkeepers",Statewide,"346,181",0,"346,181",2020,Anthem
Virginia,,"Medallion 4.0 (Comprehensive MCO)","Aetna Better Health",Statewide,"149,035",0,"149,035",2020,Aetna
Virginia,,"Medallion 4.0 (Comprehensive MCO)","Magellan Complete Care",Statewide,"72,081",0,"72,081",2020,"Magellan Health"
Virginia,,"Medallion 4.0 (Comprehensive MCO)","Optima Family Care",Statewide,"228,828",0,"228,828",2020,"Sentara Health"
Virginia,,"Medallion 4.0 (Comprehensive MCO)","United Healthcare",Statewide,"111,339",0,"111,339",2020,"United Healthcare"
Virginia,,"Medallion 4.0 (Comprehensive MCO)","Virginia Premier",Statewide,"233,923",0,"233,923",2020,"VCU Health System"
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Aetna Better Health of Virginia",Statewide,"19,754","19,046","38,800",2020,Aetna
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Anthem HealthKeepers Plus",Statewide,"38,165","34,949","73,114",2020,Anthem
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Magellan Complete Care",Statewide,"12,492","12,443","24,935",2020,"Magellan Health"
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Optima Health Community Care",Statewide,"26,214","16,177","42,391",2020,"Sentara Healthcare"
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","United Healthcare",Statewide,"12,955","16,757","29,712",2020,"United Healthcare"
Virginia,,"Commonwealth Coordinated Care Plus (Comprehensive MCO + MLTSS)","Virginia Premier Elite Plus",Statewide,"27,640","20,979","48,619",2020,"VCU Health System"
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Centra PACE","23002, 24501, 24054, 23004, 24502, 24055, 23027, 24503, 24069, 23040, 24504, 24078, 23083, 24521, 24082, 23123, 24522, 24089, 23824, 24523, 24102, 23894, 24536, 24104, 23901, 24538, 24112, 23909, 24550, 24137, 23921, 24551, 24139, 23922, 24553, 24146, 23923, 24554, 24148, 23930, 24556, 24161, 23934, 24570, 24165, 23936, 24572, 24168, 23937, 24574, 24517, 23939, 24588, 24527, 23941, 24593, 24528, 23942, 24530, 23943, 24531, 23947, 24540, 23952, 24541, 23954, 24549, 23955, 24557, 23958, 24563, 23959, 24565, 23960, 24566, 23963, 24569, 23966, 24571, 23974, 24586, 23976, 24594, 24599, 24133, 24176, 24543, 24576",10,238,248,2020,"Centra PACE"
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","AllCare for Seniors","Buchanan, Dickerson, Russell and Tazewell Counties",9,91,100,2020,"AllCare for Seniors"
